EEG,sec
-0.004721594299728515,30.64
-0.0045083497075839845,30.644
-0.004423807482089844,30.648
-0.004605040930869141,30.652
-0.004791157995751953,30.656
-0.0047098332686523435,30.66
-0.004493528212259765,30.664
-0.004429655667068359,30.668
-0.004600022644615235,30.672
-0.0047983839973593755,30.676
-0.004683456393781251,30.68
-0.004484495102533203,30.684
-0.004438956658574219,30.688
-0.004623125138753906,30.692
-0.004805325587277344,30.696
-0.004692138972177734,30.7
-0.004477153877728516,30.704
-0.004442953979789063,30.708
-0.0046267383826445315,30.712
-0.00480025479425,30.716
-0.004687916066306641,30.72
-0.0044753137097890625,30.724
-0.0044463513625,30.728
-0.004639709500378906,30.732
-0.00480027278268164,30.736
-0.004683460283171875,30.74
-0.004465771089890625,30.744
-0.004455599847232422,30.748
-0.0046519411477207034,30.752
-0.004806079642884766,30.756
-0.004666703816011719,30.76
-0.00444919061765625,30.764
-0.004445953672308594,30.768
-0.004646914596511719,30.772
-0.004800913559787109,30.776
-0.0046733619665878905,30.78
-0.0044454334663125,30.784
-0.004465720041638672,30.788
-0.004658874472683594,30.792
-0.004800889737269531,30.796
-0.004647850481130859,30.8
-0.0044352743780000006,30.804
-0.004461445601341797,30.808
-0.004667532742388672,30.812
-0.004802596693580078,30.816
-0.004663672036019532,30.82
-0.004437714484443359,30.824
-0.004476685206158204,30.828
-0.004685764747117188,30.832
-0.0048013287522363285,30.836
-0.004648415901292969,30.84
-0.004436961401183594,30.844
-0.004482366633513672,30.848
-0.004698869076480469,30.852
-0.004816109895132812,30.856
-0.004646410920425782,30.86
-0.004438597862289063,30.864
-0.00448264472494336,30.868
-0.004707045547921875,30.872
-0.0048172524036289065,30.876
-0.00463731801131836,30.88
-0.004429646915939453,30.884
-0.004492766864044922,30.888
-0.0047093738343847655,30.892
-0.00479170591365625,30.896
-0.0046186450469277345,30.9
-0.00441661308178125,30.904
-0.004497709307181641,30.908
-0.00471639710150586,30.912
-0.004778340995121094,30.916
-0.004609353292724609,30.92
-0.004418938937375,30.924
-0.004497221188658204,30.928
-0.004722309947603516,30.932
-0.004786316676771485,30.936
-0.004597185820328125,30.94
-0.004413358148001954,30.944
-0.004522763789240235,30.948
-0.004738459183652344,30.952
-0.004791007768039063,30.956
-0.004576949807080078,30.96
-0.004421127205775391,30.964
-0.0045126236617070315,30.968
-0.004742768142291015,30.972
-0.004783935883535156,30.976
-0.004588843563611328,30.98
-0.004413795704447266,30.984
-0.004524733765591797,30.988
-0.004744090535103516,30.992
-0.00476730144600586,30.996
-0.004565715788433594,31.0
-0.004407088450314453,31.004
-0.0045235440982343755,31.008
-0.004731506897910157,31.012
-0.004763589995001954,31.016
-0.004563599959933594,31.02
-0.004392390929316406,31.024
-0.004534618651865234,31.028
-0.004757649436996094,31.032
-0.004763755780277344,31.036
-0.0045514806187460935,31.04
-0.0044077958332343755,31.044
-0.004543410133199219,31.048
-0.004768672942375,31.052
-0.004733263930125,31.056
-0.004540307371828125,31.06
-0.004411620076566407,31.064
-0.004558538890382813,31.068
-0.004777186332279297,31.072
-0.004758235762632812,31.076
-0.004544432556759766,31.08
-0.0044126274287382816,31.084
-0.004568220555996094,31.088
-0.004780252144439453,31.092
-0.004751797362626953,31.096
-0.004526013375107422,31.1
-0.004412679449337891,31.104
-0.004569674215742187,31.108
-0.004773669350806641,31.112
-0.0047457877679375005,31.116
-0.004515409437742188,31.12
-0.00442085786547461,31.124
-0.004575286606414063,31.128
-0.00477088989503125,31.132
-0.004731810270378906,31.136
-0.004504984898519531,31.14
-0.004409382704609375,31.144
-0.004577881316134766,31.148
-0.004787969181613281,31.152
-0.004727282533517578,31.156
-0.004495166131886719,31.16
-0.0043946355938808595,31.164
-0.004587339341787109,31.168
-0.004787343475896485,31.172
-0.004723474820095703,31.176
-0.00447728514466211,31.18
-0.0043967382956875,31.184
-0.0045845608583593754,31.188
-0.004790824966679688,31.192
-0.004709044694703125,31.196
-0.004489154592501953,31.2
-0.004417717182544922,31.204
-0.004610214306574219,31.208
-0.004799601376625,31.212
-0.004701624223564453,31.216
-0.004479633850425781,31.22
-0.004425493532925782,31.224
-0.004618091781111328,31.228
-0.004797333375716797,31.232
-0.0046860613131523435,31.236
-0.004456873136488282,31.24
-0.004420911344595703,31.244
-0.0046246473490097655,31.248
-0.004795109130453125,31.252
-0.004685508047335938,31.256
-0.004458393888222657,31.26
-0.004426869404859375,31.264
-0.004629243150207032,31.268
-0.004804959012210937,31.272
-0.004690728095728516,31.276
-0.0044552658458125,31.28
-0.0044363128452968754,31.284
-0.004645545531011719,31.288
-0.004800564000804687,31.292
-0.0046712772532128905,31.296
-0.004449526077597656,31.3
-0.0044370469677773436,31.304
-0.004656765450617188,31.308
-0.004806102979228516,31.312
-0.004672487826044922,31.316
-0.004447355311455078,31.32
-0.0044486606881835936,31.324
-0.004667699013837891,31.328
-0.0048063402320566405,31.332
-0.004672345377113281,31.336
-0.004444515570125,31.34
-0.004470651788951172,31.344
-0.004679242725212891,31.348
-0.004796999374296875,31.352
-0.004658853567208985,31.356
-0.0044431080968925785,31.36
-0.0044698671043925785,31.364
-0.004674785483556641,31.368
-0.004798243493123047,31.372
-0.004642079111617188,31.376
-0.004420523864054688,31.38
-0.004463620256875,31.384
-0.0046908044250195315,31.388
-0.004790053894988281,31.392
-0.0046221323717968756,31.396
-0.004421963424759766,31.4
-0.004467884487521484,31.404
-0.004696556347580079,31.408
-0.004791960182568359,31.412
-0.004624662906572266,31.416
-0.004416914995728516,31.42
-0.004469799526230469,31.424
-0.004695089074966797,31.428
-0.004790091816546875,31.432
-0.004600211766234375,31.436
-0.004407006773111328,31.44
-0.004475594232087891,31.444
-0.004710015097664062,31.448
-0.004778101797597656,31.452
-0.004599725106232422,31.456
-0.004409877143392579,31.46
-0.004493890411761719,31.464
-0.004726176001884766,31.468
-0.004787873891542969,31.472
-0.0046114948884375005,31.476
-0.0044168867976464845,31.48
-0.004495078620597656,31.484
-0.004726747256132813,31.488
-0.004781146218109375,31.492
-0.004584533632625,31.496
-0.004413508375714844,31.5
-0.004507848462367188,31.504
-0.004732842903589844,31.508
-0.004768433744851562,31.512
-0.004571196425998047,31.516
-0.004408634483087891,31.52
-0.004507714278390625,31.524
-0.004735897047578125,31.528
-0.004766638304904297,31.532
-0.0045695920523652345,31.536
-0.004408035516931641,31.54
-0.004513358270361328,31.544
-0.004744946687214844,31.548
-0.0047567427228066405,31.552
-0.004554891128150391,31.556
-0.004416608706216797,31.56
-0.004518613323269531,31.564
-0.004742784186027344,31.568
-0.004761707043765625,31.572
-0.0045528229446855474,31.576
-0.004406660131171875,31.58
-0.004539170697417969,31.584
-0.004753378886089844,31.588
-0.004760790119925781,31.592
-0.004548309793039063,31.596
-0.0044125758943125,31.6
-0.004545479289011719,31.604
-0.0047707600866191404,31.608
-0.004740772884900391,31.612
-0.004552696053316406,31.616
-0.00441585854,31.62
-0.004553774873041015,31.624
-0.004779870011810547,31.628
-0.004745996822683594,31.632
-0.004540395855464844,31.636
-0.004419746472103516,31.64
-0.0045615769906347655,31.644
-0.0047689874968417974,31.648
-0.004749967890511719,31.652
-0.004525494141458985,31.656
-0.004409823178097657,31.66
-0.004563422506486329,31.664
-0.004777798911302734,31.668
-0.004716477806361329,31.672
-0.004509039102072266,31.676
-0.004401127959181641,31.68
-0.004570083087931641,31.684
-0.004780450503361329,31.688
-0.0047257977586464845,31.692
-0.004506182830832032,31.696
-0.004418099801347657,31.7
-0.004586793368578125,31.704
-0.004785085198464844,31.708
-0.004717262004746094,31.712
-0.004499225197177734,31.716
-0.0044276044996875005,31.72
-0.004596577616869141,31.724
-0.0047943536163242186,31.728
-0.004720201897884766,31.732
-0.004506274231511719,31.736
-0.004439147238714844,31.74
-0.004613825119595703,31.744
-0.004787126642369141,31.748
-0.004709662621638672,31.752
-0.004488107374076172,31.756
-0.004430823942777344,31.76
-0.00461052254078125,31.764
-0.004807879944570313,31.768
-0.004705328868134765,31.772
-0.004476617141822266,31.776
-0.004429980431185547,31.78
-0.0046247188165625,31.784
-0.004789195312007812,31.788
-0.004678139110623047,31.792
-0.004468787312320313,31.796
-0.004440923231708985,31.8
-0.004624785422376953,31.804
-0.004789641619582031,31.808
-0.004678578125589844,31.812
-0.004459444509865234,31.816
-0.004447820579808594,31.82
-0.004631323974191406,31.824
-0.004786154294712891,31.828
-0.004674124773324219,31.832
-0.004451676424439453,31.836
-0.004452168918527344,31.84
-0.004642344562527344,31.844
-0.0047941606053144535,31.848
-0.004675451055527344,31.852
-0.004449197910263672,31.856
-0.004455549285154297,31.86
-0.004659265356441406,31.864
-0.004783800727210938,31.868
-0.004659957181798828,31.872
-0.0044414453824003905,31.876
-0.004466750243980469,31.88
-0.004668795335820312,31.884
-0.004794771725816407,31.888
-0.004652757433578125,31.892
-0.004444874852583985,31.896
-0.004476475665238282,31.9
-0.004681209298347656,31.904
-0.004789196284355469,31.908
-0.004642073763705078,31.912
-0.0044405819376816405,31.916
-0.004466495975068359,31.92
-0.004676104959326172,31.924
-0.0048075629592343756,31.928
-0.0046302650875937506,31.932
-0.004435828616164063,31.936
-0.004479329019435547,31.94
-0.004683183164089844,31.944
-0.0047776321536796874,31.948
-0.004616800989597656,31.952
-0.004424138080292969,31.956
-0.004475135283994141,31.96
-0.004687558728542969,31.964
-0.004789108773066406,31.968
-0.004612750675435547,31.972
-0.004430216225492187,31.976
-0.004500088641896485,31.98
-0.00470130869675,31.984
-0.0047769763051855475,31.988
-0.004612725880570313,31.992
-0.004421069837263672,31.996
-0.004503259953777344,32.0
-0.004716325633953125,32.004
-0.004760562590574219,32.008
-0.004600014379660156,32.012
-0.004423387914076172,32.016
-0.004503427197574219,32.02
-0.004717008708181641,32.024
-0.0047640523463125,32.028
-0.004579063690884766,32.032
-0.004427318629476562,32.036
-0.004509241836558594,32.04
-0.004722651727804688,32.044
-0.004761743020628906,32.048
-0.004576779160066407,32.052
-0.004416380204517578,32.056
-0.004518448510341797,32.06
-0.004737624909363281,32.064
-0.004754187879339844,32.068
-0.004579956792207031,32.072
-0.004416289290011719,32.076
-0.004549985148050781,32.08
-0.004745127057705079,32.084
-0.004747026538851563,32.088
-0.004559816069029297,32.092
-0.004417657383164062,32.096
-0.004532730838890625,32.1
-0.004735669032052734,32.104
-0.004740098561800781,32.108
-0.004547122070376953,32.112
-0.004417502779886719,32.116
-0.004545378164855469,32.12
-0.0047646138770839844,32.124
-0.004748802045671875,32.128
-0.004548752697396485,32.132
-0.0044278534206875,32.136
-0.004552541450039063,32.14
-0.004751061295451172,32.144
-0.004738285619595703,32.148
-0.004545315448431641,32.152
-0.004428811669302734,32.156
-0.00456657777463086,32.16
-0.0047646138770839844,32.164
-0.004735256270472657,32.168
-0.004531825097048828,32.172
-0.00444199281413086,32.176
-0.004576729570335938,32.18
-0.004759969944677735,32.184
-0.004725833249335938,32.188
-0.0045309378298125005,32.192
-0.004429785475480469,32.196
-0.0045829623188125,32.2
-0.004769874277904297,32.204
-0.004721096457728516,32.208
-0.004512297925242188,32.212
-0.004425960259800781,32.216
-0.004590871394648438,32.22
-0.004774996119183594,32.224
-0.004693439487167969,32.228
-0.0045028248282011725,32.232
-0.0044456833596601564,32.236
-0.004598974453841797,32.24
-0.004779172838541016,32.244
-0.004700998517847657,32.248
-0.004494086825988282,32.252
-0.004436519955347657,32.256
-0.004604733182835938,32.26
-0.004770627361164063,32.264
-0.004693205151382812,32.268
-0.004475282108490235,32.272
-0.0044445933579375,32.276
-0.004630046795544922,32.28
-0.004782277058433594,32.284
-0.004709941685416016,32.288
-0.004485031352265625,32.292
-0.004442223746699219,32.296
-0.004630961288515625,32.3
-0.004784218836703125,32.304
-0.004681385293273437,32.308
-0.0044819388005449224,32.312
-0.004459005981072266,32.316
-0.004627365060708984,32.32
-0.004765077200742188,32.324
-0.004678741966169922,32.328
-0.004467236417808594,32.332
-0.004458085654015625,32.336
-0.004634302761236328,32.34
-0.004781751504525391,32.344
-0.004673670200794922,32.348
-0.004472019882103516,32.352
-0.0044676501517363285,32.356
-0.004642792328623047,32.36
-0.004779779097304687,32.364
-0.004670013687433594,32.368
-0.004463396130740234,32.372
-0.004453021667421875,32.376
-0.004656514584921875,32.38
-0.004772369808164063,32.384
-0.0046576016696015625,32.388
-0.004447501649777344,32.392
-0.004459171766347657,32.396
-0.0046691171828945315,32.4
-0.0047635559628339845,32.404
-0.004649063971005859,32.408
-0.004447824469199219,32.412
-0.004476182502419922,32.416
-0.004683825399716797,32.42
-0.004776136196810547,32.424
-0.004641831162964844,32.428
-0.004447430668398438,32.432
-0.0044828202336953124,32.436
-0.004688148457396485,32.44
-0.004768881510947265,32.444
-0.004618599832761719,32.448
-0.004439318371902344,32.452
-0.004483853839253906,32.456
-0.004690831164580078,32.46
-0.004761246637150391,32.464
-0.004615990537826172,32.468
-0.004442398769277344,32.472
-0.004505343694804688,32.476
-0.004701050052273437,32.48
-0.004763022143970703,32.484
-0.004608055208603516,32.488
-0.004442815906421875,32.492
-0.0044933497864648436,32.496
-0.00469665163765039,32.5
-0.004750770563501953,32.504
-0.004599828661257813,32.508
-0.004446037294207031,32.512
-0.004502192316050781,32.516
-0.004711813454654297,32.52
-0.004751399672435547,32.524
-0.004610973223919922,32.528
-0.0044419879523925785,32.532
-0.004516831496189453,32.536
-0.004720664735369141,32.54
-0.004752204776294922,32.544
-0.004583339589703125,32.548
-0.004434807651125,32.552
-0.004523055493537109,32.556
-0.00471046189141211,32.56
-0.004740183642220703,32.564
-0.004585478268373047,32.568
-0.0044258255896503906,32.572
-0.004539315577218751,32.576
-0.004734908656185547,32.58
-0.004742748695337891,32.584
-0.0045825398337558595,32.588
-0.004423134131337891,32.592
-0.004536887625121094,32.596
-0.0047414875604277346,32.6
-0.0047293327285507815,32.604
-0.004578110304007813,32.608
-0.004443714841830078,32.612
-0.0045600367919472655,32.616
-0.004758925643294922,32.62
-0.004739835055585937,32.624
-0.004561665960445313,32.628
-0.004443245684085937,32.632
-0.004570645104876953,32.636
-0.004764227368890625,32.64
-0.004728233003351563,32.644
-0.004553965453181641,32.648
-0.004431421936585938,32.652
-0.004558763502691406,32.656
-0.0047656392176875,32.66
-0.004727024861388672,32.664
-0.004536180242201172,32.668
-0.004442480446480469,32.672
-0.0045719300623046875,32.676
-0.0047640742241347655,32.68
-0.004719266499439453,32.684
-0.004516885461484375,32.688
-0.004426003043097656,32.692
-0.0045721410617460935,32.696
-0.004757978090503907,32.7
-0.004707592979652344,32.704
-0.004524737168808594,32.708
-0.004439776347648437,32.712
-0.004576032883240234,32.716
-0.004768481389886719,32.72
-0.004689425149869141,32.724
-0.004506248464298829,32.728
-0.004440420527970703,32.732
-0.004587542076273438,32.736
-0.004767904301552735,32.74
-0.004687270427462891,32.744
-0.004494588557378907,32.748
-0.004419859264431641,32.752
-0.004605088089730469,32.756
-0.004761809140269532,32.76
-0.004675626564279297,32.764
-0.004485601147992188,32.768
-0.00444354079159961,32.772
-0.004607550073996094,32.776
-0.004753774631585938,32.78
-0.004671544162644531,32.784
