EEG,State
-17.2241,0
-15.9546,0
-13.5925,0
-11.6272,0
-11.2,0
-10.4004,0
-10.1563,0
-11.4197,0
-14.1296,0
-14.9048,0
-12.5793,0
-10.9192,0
-9.13696,0
-10.0403,0
-10.3577,0
-10.3455,0
-8.78296,0
-7.06787,0
-7.08008,0
-8.59985,0
-10.6995,0
-11.0596,0
-10.7178,0
-8.83179,0
-8.5144,0
-7.22656,0
-6.19507,0
-5.17578,0
-4.6936,0
-5.53589,0
-6.56128,0
-7.39136,0
-7.9895,0
-7.72095,0
-5.52979,0
-1.65405,0
-0.57373,0
-1.68457,0
-3.91846,0
-8.99658,0
-11.7981,0
-10.7239,0
-8.11768,0
-3.66821,0
-1.22681,0
-2.02637,0
-3.74756,0
-2.97852,0
-2.41089,0
-0.73242,0
0.90332,0
-6.01196,0
-11.5723,0
-15.0574,0
-14.5325,0
-9.66797,0
-5.50537,0
-4.24194,0
-1.97144,0
-3.53394,0
-7.28149,0
-10.6873,0
-13.3911,0
-12.915,0
-8.78906,0
-4.28467,0
-3.06396,0
-6.04858,0
-6.43311,0
-6.15234,0
-8.17871,0
-6.61011,0
-4.77295,0
-5.7251,0
-6.57349,0
-4.3335,0
-0.04883,0
3.8147,0
4.38232,0
-2.69165,0
-9.60693,0
-9.60083,0
-4.40063,0
0.274658,0
1.31836,0
-2.58789,0
-13.0371,0
-15.6067,0
-3.88184,0
1.80054,0
-2.58789,0
-4.62646,0
-9.00269,0
-6.7688,0
1.00708,0
2.4292,0
-3.43018,0
-3.71704,0
0.762939,0
3.01514,0
2.82593,0
-1.51367,0
-4.93164,0
-2.7832,0
-0.62256,0
-2.55737,0
-4.18091,0
-4.19922,0
-2.80151,0
0.579834,0
1.99585,0
-1.01929,0
-4.46777,0
-4.47998,0
-4.63257,0
-3.21655,0
-1.63574,0
-1.48926,0
-0.63477,0
0.445557,0
-1.82495,0
-2.64282,0
-3.93677,0
-2.6123,0
-0.65918,0
-4.56543,0
-7.1167,0
-4.76074,0
-1.20239,0
0.427246,0
0.689697,0
1.75781,0
1.62354,0
-0.97656,0
-0.83618,0
1.27563,0
0.549316,0
1.98975,0
2.27661,0
2.45361,0
3.27759,0
6.54297,0
9.91211,0
9.92432,0
8.62427,0
8.74634,0
9.44824,0
8.8623,0
10.2722,0
9.94873,0
8.17871,0
7.86743,0
5.24902,0
5.0415,0
3.63159,0
1.62964,0
4.98657,0
9.375,0
11.145,0
10.2417,0
6.67725,0
3.69263,0
5.9082,0
11.5112,0
14.3311,0
12.8052,0
9.10645,0
5.23682,0
5.15137,0
8.97827,0
11.5295,0
9.98535,0
4.66309,0
2.88696,0
4.92554,0
7.86133,0
9.06372,0
8.19092,0
5.06592,0
2.69165,0
2.31323,0
3.71704,0
7.70874,0
10.3394,0
9.56421,0
6.2561,0
3.87573,0
3.23486,0
4.53491,0
6.9458,0
6.61011,0
6.26221,0
7.17163,0
6.92139,0
7.44019,0
5.42603,0
5.11475,0
5.40771,0
5.43213,0
5.70679,0
5.56641,0
5.63965,0
4.08936,0
3.83301,0
3.35083,0
1.0498,0
-0.46997,0
0.866699,0
4.12598,0
7.71484,0
9.14307,0
5.13306,0
0.140381,0
-2.7771,0
-2.59399,0
0.817871,0
4.09546,0
5.2124,0
4.97437,0
3.49121,0
2.58179,0
2.14233,0
3.6377,0
3.73535,0
3.76587,0
3.60718,0
4.63257,0
6.73828,0
7.22046,0
9.43604,0
10.26,0
8.92334,0
9.31396,0
8.8562,0
9.25903,0
10.5713,0
11.4502,0
10.8093,0
9.03931,0
8.08105,0
8.14209,0
7.70874,0
6.20117,0
3.34473,0
4.01001,0
5.40161,0
7.09839,0
8.18481,0
4.63867,0
-0.14038,0
-1.80054,0
-2.47192,0
-1.43433,0
0.506592,0
-0.6897,0
-2.64282,0
-5.96924,0
-8.46558,0
-6.92139,0
-3.41797,0
1.80664,0
4.90112,0
3.57666,0
1.02539,0
-1.25122,0
-1.33667,0
-0.76904,0
-1.09253,0
-1.47095,0
-1.31226,0
-0.50659,0
1.14746,0
0.811768,0
-0.64087,0
0.006104,0
2.28271,0
3.72314,0
3.85742,0
2.44751,0
1.59912,0
0.738525,0
2.4231,0
6.86035,0
9.93042,0
6.45142,0
1.34277,0
-2.55127,0
-3.52783,0
-2.47803,0
-5.35278,0
-9.25293,0
-10.2783,0
-7.49512,0
-4.52271,0
-5.35889,0
-9.08813,0
-9.81445,0
-5.92041,0
-2.91138,0
-2.36816,0
-3.03345,0
-4.52881,0
-5.83496,0
-4.45557,0
-1.28784,0
0.628662,0
-1.23901,0
-4.38232,0
-5.80444,0
-4.98047,0
-1.33057,0
2.27661,0
4.19312,0
6.11572,0
6.604,0
5.53589,0
3.93066,0
3.56445,0
4.99878,0
7.34863,0
8.8562,0
9.36279,0
9.92432,0
8.21533,0
5.63965,0
3.1189,0
1.87988,0
2.86865,0
3.60107,0
4.1748,0
4.44336,0
4.10767,0
3.55225,0
-0.54932,0
-1.31836,0
-0.0061,0
0.830078,0
0.384521,0
-1.5686,0
-4.49219,0
-5.62744,0
-5.29785,0
-5.5603,0
-5.44434,0
-5.5603,0
-5.56641,0
-6.2561,0
-4.29077,0
-0.75073,0
1.83105,0
2.28882,0
0.476074,0
-2.33765,0
-3.89404,0
-4.82178,0
-6.29272,0
-7.76367,0
-8.6731,0
-8.11157,0
-9.08813,0
-9.48486,0
-9.24683,0
-8.61816,0
-9.10034,0
-10.7605,0
-10.9924,0
-9.69238,0
-9.42993,0
-6.40869,0
-3.57056,0
-4.13818,0
-7.9834,0
-8.02612,0
-3.93066,0
1.12915,0
12.2375,0
17.8467,0
16.6992,0
14.4775,0
21.3684,0
35.7544,0
38.6475,0
31.4392,0
20.7275,0
13.1653,0
11.3342,0
13.8794,0
14.5996,0
8.31299,0
3.36914,0
4.01611,0
3.77808,0
2.18506,0
2.84424,0
2.88086,0
1.20239,0
-2.03247,0
-2.96631,0
0.256348,0
2.30713,0
3.25928,0
4.47998,0
3.46069,0
-0.96436,0
-5.3833,0
-8.03223,0
-7.27539,0
-5.59692,0
-1.54419,0
-0.09155,0
-2.64893,0
-4.79126,0
-4.1748,0
-3.49121,0
-2.41699,0
-1.54419,0
-3.23486,0
-7.24487,0
-9.21021,0
-8.3252,0
-7.22656,0
-5.32227,0
-1.50757,0
-0.27466,0
-2.38647,0
-4.39453,0
-6.09131,0
-6.23779,0
-5.81665,0
-6.14624,0
-5.51147,0
-7.6355,0
-10.6323,0
-11.1084,0
-9.43604,0
-6.03638,0
-3.1311,0
-2.41089,0
-4.22974,0
-7.67212,0
-7.78809,0
-7.56226,0
-5.63354,0
-2.47192,0
-3.00903,0
-5.07813,0
-6.96411,0
-5.88379,0
-1.97144,0
0.842285,0
-2.17896,0
-6.49414,0
-7.73926,0
-7.94067,0
-6.57959,0
-5.66406,0
-4.63257,0
-6.66504,0
-8.64258,0
-10.9558,0
-9.11865,0
-3.55835,0
1.89209,0
0.384521,0
-6.40869,0
-8.42896,0
-4.09546,0
0.018311,0
3.06396,0
1.78223,0
-0.84229,0
-0.84229,0
-0.81177,0
-4.1626,0
-6.86646,0
-8.09326,0
-5.25513,0
-2.53296,0
-4.6936,0
-6.97632,0
-8.00781,0
-4.99268,0
-3.05786,0
-4.1687,0
-7.23877,0
-10.083,0
-9.56421,0
-5.05371,0
-0.78125,0
0.848389,0
-1.81274,0
-5.06592,0
-7.69043,0
-7.86743,0
-4.18701,0
-1.94702,0
-2.12402,0
-4.15039,0
-7.1167,0
-12.2742,0
-13.2751,0
-9.23462,0
-4.19312,0
-2.17896,0
-2.84424,0
-4.22974,0
-5.13306,0
-2.86255,0
-1.53809,0
-3.89404,0
-5.57861,0
-2.94189,0
-1.87988,0
-2.19727,0
-2.33154,0
-2.17285,0
-1.86768,0
-0.85449,0
-0.80566,0
-5.43213,0
-7.56226,0
-6.37207,0
-5.16357,0
-0.46997,0
3.8208,0
3.91846,0
-3.4729,0
-7.03125,0
-3.18604,0
0.32959,0
2.33154,0
0.866699,0
0.073242,0
4.10767,0
10.0891,0
8.97827,0
0.402832,0
-4.40063,0
-3.80859,0
-0.42114,0
0.695801,0
-2.99683,0
-4.95605,0
-2.27661,0
0.720215,0
4.19922,0
6.37207,0
6.29272,0
3.39355,0
-1.17188,0
-1.49536,0
1.36719,0
2.80151,0
3.03955,0
1.75781,0
2.89307,0
5.08423,0
5.82886,0
5.34668,0
5.01709,0
1.29395,0
-1.92261,0
-2.55737,0
-5.16357,0
-4.22363,0
-1.48315,0
-3.69873,0
-9.18579,0
-11.731,0
-8.34351,0
-7.51953,0
-6.22559,0
-4.15039,0
-3.59497,0
-7.8186,0
-13.0005,0
-13.9465,0
-14.1296,0
-12.8845,0
-12.207,0
-13.2874,0
-14.8865,0
-10.5469,0
-5.0354,0
-7.18384,0
-9.61914,0
-10.8337,0
-8.96606,0
-5.99365,0
-5.3772,0
-5.26123,0
-6.82983,0
-8.17871,0
-7.37305,0
-5.88989,0
0.683594,0
3.88794,0
1.51367,0
0.286865,0
-2.17285,0
-2.61841,0
-1.41602,0
-0.27466,0
0.280762,0
0.091553,0
1.92261,0
3.14941,0
5.23682,0
3.01514,0
-1.94702,0
-3.25317,0
-2.97852,0
-0.18311,0
5.98145,0
9.63135,0
6.67725,0
2.64893,0
1.65405,0
1.2085,0
1.11694,0
4.85229,0
7.24487,0
7.10449,0
3.93677,0
1.34888,0
1.07422,0
2.39258,0
2.91138,0
1.97144,0
-1.09253,0
-4.19312,0
-3.54004,0
1.5625,0
-1.37329,0
-5.0415,0
-4.05884,0
-4.30908,0
-4.23584,0
-5.31616,0
-5.76172,0
-3.88184,0
-1.47705,0
-1.17188,0
-3.84521,0
-7.17773,0
-5.95093,0
-4.05884,0
-2.38647,0
-0.43335,0
-1.9165,0
-3.25928,0
-4.88281,0
-4.76074,0
-4.03442,0
-3.68042,0
-2.948,0
-2.34985,0
-2.88086,0
-0.96436,0
-1.23901,0
-3.77808,0
-4.59595,0
-3.09448,0
-1.50146,0
-1.82495,0
-3.46069,0
-3.88184,0
-3.10059,0
-2.2644,0
0.213623,0
1.37329,0
0.189209,0
-0.54932,0
-0.04883,0
-0.88501,0
-0.56152,0
2.30103,0
4.02222,0
3.37524,0
3.46069,0
5.5603,0
8.25195,0
11.4197,0
12.561,0
9.85718,0
6.09741,0
2.9541,0
2.34985,0
3.2959,0
2.33154,0
5.27954,0
5.95093,0
-0.5188,0
-8.95996,0
-15.21,0
-15.2832,0
-10.9253,0
-6.32324,0
-4.49829,0
-3.91846,0
-4.01001,0
-4.65698,0
-5.45044,0
-6.68335,0
-7.10449,0
-7.05566,0
-7.94678,0
-10.1135,0
-9.53369,0
-8.19702,0
-9.21631,0
-10.2905,0
-10.4309,0
-8.73413,0
-7.20825,0
-6.81152,0
-7.20825,0
-7.78809,0
-7.51953,0
-6.49414,0
-5.33447,0
-5.9082,0
-6.78711,0
-6.89697,0
-7.89795,0
-8.71582,0
-7.88574,0
-8.77686,0
-9.35059,0
-8.83179,0
-6.28662,0
-5.7251,0
-6.39648,0
-4.76074,0
-2.52686,0
-0.73242,0
0.921631,0
1.26343,0
1.5686,0
2.67944,0
4.26636,0
4.40063,0
3.94897,0
4.10156,0
3.93677,0
3.97949,0
2.66724,0
1.78223,0
2.771,0
3.13721,0
1.50146,0
0.720215,0
0.341797,0
2.27661,0
3.8269,0
4.26636,0
4.53491,0
2.67944,0
-0.18921,0
-3.9978,0
-5.15137,0
-2.46582,0
1.50146,0
3.25317,0
2.6001,0
1.7395,0
1.42212,0
1.58691,0
-0.18921,0
-1.96533,0
-2.53296,0
-1.64795,0
-0.66528,0
-1.0498,0
-2.67334,0
-3.03345,0
-0.27466,0
2.02026,0
2.73438,0
2.00195,0
0.671387,0
-1.77002,0
-3.66211,0
-4.27246,0
-5.31616,0
-6.62231,0
-7.2937,0
-7.30591,0
-7.55615,0
-5.85938,0
-4.87671,0
-4.31519,0
-3.97339,0
-3.22266,0
-2.03857,0
-0.75073,0
-1.19629,0
-1.43433,0
-3.27148,0
-5.63354,0
-5.91431,0
-5.58472,0
-4.61426,0
-3.14331,0
-2.49634,0
-0.25635,0
1.17188,0
-1.10474,0
-2.03857,0
-5.34668,0
-9.04541,0
-9.13086,0
-10.2173,0
-8.24585,0
-4.29077,0
-1.45264,0
-1.57471,0
-4.95605,0
-7.74536,0
-6.41479,0
-2.70386,0
-0.98267,0
-2.50244,0
-6.61621,0
-10.7666,0
-11.2732,0
-7.08618,0
-2.91138,0
-0.57373,0
0.445557,0
0.939941,0
0.671387,0
-0.20142,0
-2.66113,0
-5.67627,0
-6.66504,0
-3.73535,0
-1.67847,0
-1.7334,0
-1.29395,0
1.02539,0
3.16772,0
5.09033,0
5.26123,0
1.97754,0
-0.96436,0
-1.59912,0
-1.36719,0
0.720215,0
3.83301,0
6.63452,0
7.04956,0
5.58472,0
2.80151,0
0.213623,0
-1.23291,0
-2.4292,0
-0.43335,0
-0.36011,0
-2.40479,0
-4.19312,0
-6.79932,0
-8.58765,0
-7.6355,0
-6.13403,0
-5.79224,0
-6.45142,0
-7.62329,0
-6.96411,0
-4.60205,0
-3.1189,0
-1.95923,0
-1.24512,0
0.262451,0
1.69678,0
2.13623,0
-2.15454,0
-7.13501,0
-9.27124,0
-9.74731,0
-9.21021,0
-6.9519,0
-4.58374,0
-2.86865,0
-3.13721,0
-3.42407,0
-1.79443,0
-0.36621,0
1.11084,0
0.109863,0
-1.26953,0
-0.84229,0
0.494385,0
0.744629,0
-0.38452,0
-3.01514,0
-4.11377,0
-6.09131,0
-7.14722,0
-5.74951,0
-3.71094,0
-1.51367,0
-1.15356,0
-0.91553,0
-1.09253,0
-1.76392,0
-2.16675,0
-1.94092,0
-1.50146,0
-1.88599,0
-1.40381,0
-1.01318,0
-0.68359,0
-1.09863,0
-3.36914,0
-7.4707,0
-7.76978,0
1.95313,0
12.3779,0
17.7185,0
13.324,0
17.4805,0
24.3591,0
36.2915,0
27.9297,0
10.5286,0
6.37817,0
7.8064,0
13.8306,0
18.988,0
9.86938,0
1.10474,0
-1.58081,0
-2.33154,0
-5.58472,0
-7.42188,0
-7.58057,0
-8.36182,0
-9.87549,0
-10.4736,0
-8.30078,0
-6.61011,0
-8.02612,0
-8.52661,0
-7.09229,0
-4.54102,0
-3.05786,0
-5.18799,0
-7.31812,0
-7.15332,0
-6.43921,0
-5.92041,0
-6.39038,0
-9.34448,0
-11.2427,0
-10.2051,0
-9.57642,0
-10.6384,0
-11.3098,0
-11.615,0
-10.0769,0
-10.8582,0
-13.324,0
-13.7024,0
-14.7339,0
-16.5405,0
-15.8203,0
-17.0715,0
-17.1265,0
-16.3391,0
-20.7703,0
-24.4202,0
-23.3093,0
-11.9568,0
-3.4729,0
-7.87354,0
-17.2974,0
-20.7886,0
-19.1528,0
-14.1479,0
-10.7971,0
-10.2234,0
-10.6323,0
-8.94775,0
-7.55615,0
-9.61914,0
-9.85718,0
-4.38843,0
-2.61841,0
-3.24097,0
-9.06982,0
-11.5356,0
-9.82666,0
-12.6892,0
-16.4795,0
-15.7349,0
-13.7817,0
-8.66089,0
-6.57349,0
-8.80737,0
-13.8428,0
-15.2893,0
-11.8835,0
-6.46362,0
-2.24609,0
-0.29297,0
-1.61133,0
-4.19922,0
-2.90527,0
-0.21973,0
1.63574,0
2.80762,0
-0.76904,0
-2.06299,0
-2.41699,0
-2.72827,0
-2.45972,0
-2.52686,0
-5.96924,0
-2.88086,0
-0.18921,0
-0.14648,0
-3.30811,0
-7.86743,0
-10.6934,0
-9.04541,0
-6.79321,0
-5.7312,0
-7.58057,0
-9.99146,0
-10.7788,0
-12.561,0
-13.8184,0
-13.3423,0
-14.2151,0
-14.0869,0
-12.4268,0
-10.7117,0
-7.8125,0
-4.29688,0
-3.96118,0
-4.58374,0
-4.77905,0
-7.62329,0
-6.65283,0
-4.55322,0
-3.21045,0
-2.13623,0
-1.54419,0
-3.38135,0
-3.97949,0
-3.9856,0
-1.83105,0
-0.92773,0
-0.79346,0
-1.94702,0
-3.54004,0
-1.86157,0
-0.07935,0
0.115967,0
-1.33057,0
-2.11792,0
0.213623,0
1.69067,0
0.427246,0
-2.24609,0
-2.83813,0
-1.55029,0
-2.23999,0
-1.69678,0
-1.15356,0
-0.56763,0
-1.5625,0
-8.30688,0
-8.5022,0
-3.25317,0
1.81274,0
4.35791,0
0.88501,0
-5.2002,0
-8.05054,0
-5.05371,0
-2.98462,0
-3.44849,0
-3.8269,0
-4.71802,0
-4.60815,0
-4.07104,0
-3.77808,0
-4.35181,0
-2.86255,0
-2.00195,0
0.567627,0
4.79126,0
4.08936,0
-0.76904,0
-4.87671,0
-5.02319,0
-1.64795,0
2.30713,0
2.85645,0
-0.56763,0
-6.18286,0
-7.9834,0
-5.19409,0
0.250244,0
3.66821,0
4.11987,0
0.500488,0
-3.66821,0
-4.59595,0
-3.6499,0
-1.72729,0
-0.76294,0
-0.14038,0
-1.30005,0
-4.46777,0
-7.4585,0
-8.35571,0
-8.35571,0
-9.04541,0
-7.37915,0
-4.87671,0
-0.3418,0
2.7771,0
1.80664,0
-1.36108,0
-0.40283,0
0.378418,0
0.140381,0
-1.77612,0
-2.13013,0
0.317383,0
1.81885,0
2.30103,0
-0.09155,0
-4.47998,0
-6.51855,0
-6.89697,0
-5.10254,0
-2.7832,0
-2.17285,0
-2.90527,0
-3.96729,0
-4.62036,0
-3.95508,0
-5.52368,0
-4.85229,0
-3.45459,0
-2.39258,0
-3.58276,0
-6.80542,0
-7.34863,0
-3.85742,0
-0.45776,0
0.030518,0
-1.3916,0
-2.58179,0
-1.28174,0
2.39868,0
3.56445,0
0.872803,0
-1.84326,0
-3.19824,0
-0.82398,0
3.79639,0
4.27246,0
1.92261,0
-0.37231,0
-0.90942,0
-2.62451,0
-2.35596,0
-2.05688,0
-2.61841,0
-1.70898,0
-0.04272,0
-2.16675,0
-5.29175,0
-5.88379,0
-6.33545,0
-7.64771,0
-8.71582,0
-6.56128,0
-4.18091,0
-2.53296,0
-1.51367,0
-3.68652,0
-7.08008,0
-7.90405,0
-7.39136,0
-7.15942,0
-6.92749,0
-5.35889,0
-4.49829,0
-3.94897,0
-4.72412,0
-5.63965,0
-5.96313,0
-3.55225,0
-2.90527,0
-3.55225,0
-3.60718,0
-4.46167,0
-3.66211,0
-0.41504,0
1.3916,0
0.042725,0
-0.5127,0
0.109863,0
0.799561,0
2.13013,0
3.44849,0
3.42407,0
1.67847,0
0.213623,0
1.3916,0
2.53906,0
1.96533,0
0.152588,0
-2.97852,0
-6.69556,0
-5.896,0
-1.03149,0
1.12305,0
1.78833,0
0.872803,0
-1.12915,0
-2.28271,0
-1.12305,0
0.079346,0
0.299072,0
-2.75879,0
-5.67017,0
-7.15332,0
-6.19507,0
-3.43628,0
-0.93994,0
-2.74048,0
-6.9397,0
-9.94263,0
-11.792,0
-8.37402,0
-5.83496,0
-7.80029,0
-11.3281,0
-12.146,0
-10.2478,0
-8.06885,0
-5.3833,0
-4.15039,0
-5.56641,0
-6.37207,0
-5.95093,0
-6.90308,0
-4.60205,0
-1.59912,0
-2.32544,0
-5.16968,0
-6.68945,0
-7.24487,0
-6.02417,0
-3.92456,0
-2.56348,0
-2.34375,0
-4.36401,0
-7.73926,0
-10.0952,0
-10.1196,0
-9.25903,0
-8.41675,0
-10.1135,0
-13.4827,0
-14.4104,0
-15.5762,0
-18.8538,0
-21.5698,0
-23.1262,0
-23.7427,0
-22.0581,0
-18.9819,0
-17.8955,0
-19.1345,0
-21.7529,0
-23.1506,0
-20.9595,0
-18.7927,0
-18.0603,0
-17.9688,0
-19.4641,0
-19.3359,0
-16.3452,0
-14.5325,0
-14.2334,0
-13.0371,0
-11.1267,0
-9.83276,0
-9.3689,0
-9.11865,0
-11.8042,0
-12.03,0
-9.91821,0
-8.17261,0
-8.61816,0
-10.1563,0
-11.9446,0
-12.5793,0
-11.5051,0
-11.5417,0
-13.6353,0
-13.562,0
-12.6282,0
-11.2488,0
-11.0352,0
-9.41162,0
-11.7798,0
-14.6667,0
-13.9648,0
-17.4377,0
-15.3442,0
-11.9568,0
-13.4827,0
-12.7197,0
-14.1602,0
-17.0227,0
-20.6116,0
-20.6421,0
-18.6035,0
-15.7776,0
-14.4531,0
-14.5081,0
-14.4592,0
-12.4329,0
-12.5305,0
-15.802,0
-18.6096,0
-17.9443,0
-14.7705,0
-10.5896,0
-9.40552,0
-10.1013,0
-11.3159,0
-11.6333,0
-12.5,0
-11.2732,0
-9.84497,0
-9.21631,0
-7.19604,0
-4.65698,0
-2.93579,0
-1.98364,0
-1.93481,0
-4.88892,0
-5.96924,0
-4.15649,0
-3.09448,0
-2.20947,0
-0.40283,0
-0.46997,0
-2.6062,0
-4.62036,0
-6.15234,0
-7.44019,0
-6.06689,0
-2.49023,0
0.714111,0
1.62354,0
2.05688,0
3.23486,0
0.366211,0
-4.07104,0
-6.56128,0
-6.27441,0
-3.1311,0
2.6062,0
2.20947,0
-5.39551,0
-12.1521,0
-14.6973,0
-11.9995,0
-12.0972,0
-12.262,0
-11.5906,0
-11.1023,0
-9.78394,0
-9.46655,0
-11.3831,0
-12.5244,0
-11.0107,0
-10.2356,0
-10.5957,0
-10.3638,0
-10.2905,0
-8.84399,0
-7.70874,0
-6.58569,0
-4.95605,0
-4.58984,0
-6.45752,0
-9.04541,0
-9.08813,0
-6.65283,0
-3.03345,0
-0.93384,0
-6.90308,0
-12.207,0
-5.34058,0
6.46973,0
12.2375,0
14.6179,0
9.21021,0
9.24683,0
26.4648,0
31.3232,0
23.5901,0
15.4602,0
10.7849,0
9.39941,0
10.2539,0
5.29175,0
-3.27759,0
-9.44824,0
-11.9263,0
-12.4084,0
-12.3962,0
-9.78394,0
-7.95288,0
-9.86328,0
-14.1113,0
-15.5151,0
-12.1765,0
-10.199,0
-11.8591,0
-15.3442,0
-15.9668,0
-14.093,0
-11.3831,0
-8.02612,0
-7.6416,0
-9.96704,0
-9.83887,0
-9.11255,0
-9.60083,0
-9.05151,0
-9.198,0
-8.52661,0
-8.21533,0
-8.57544,0
-7.06177,0
-4.94385,0
-2.48413,0
-1.95923,0
-3.71704,0
-3.79639,0
-1.78223,0
-0.04272,0
0.921631,0
1.08643,0
-2.06299,0
-5.25513,0
-6.51855,0
-3.80249,0
-0.70801,0
0.561523,0
1.06201,0
1.69678,0
1.62964,0
-1.20239,0
-5.96924,0
-8.72803,0
-7.51953,0
-4.6814,0
-3.92456,0
-5.53589,0
-7.58057,0
-5.91431,0
-0.93994,0
3.08228,0
3.10669,0
1.36719,0
-1.45874,0
-2.00195,0
-1.09253,0
-1.08032,0
-5.10864,0
-8.55103,0
-7.14722,0
-3.97949,0
-1.49536,0
-1.14136,0
-5.62134,0
-8.95386,0
-8.36792,0
-6.50024,0
-7.55615,0
-8.86841,0
-7.00073,0
-4.55933,0
-1.89819,0
-0.32349,0
-3.22876,0
-6.18896,0
-7.28149,0
-4.74243,0
0.274658,0
-1.58691,0
-6.10962,0
-5.98145,0
-3.30811,0
0.994873,0
4.37012,0
2.45972,0
-1.53198,0
-1.54419,0
2.82593,0
5.52368,0
4.92554,0
2.63062,0
2.0752,0
3.72925,0
5.5481,0
5.68237,0
3.55835,0
1.5686,0
1.89209,0
2.58179,0
2.85645,0
1.37939,0
-0.5127,0
-2.13013,0
-1.85547,0
-0.18921,0
1.55029,0
0.598145,0
-1.51978,0
-4.21143,0
-4.47998,0
-2.93579,0
-2.20337,0
-3.68042,0
-5.85327,0
-7.34253,0
-5.23682,0
-2.47192,0
-2.72827,0
-4.30298,0
-7.24487,0
-8.99658,0
-9.82056,0
-9.24072,0
-7.78809,0
-5.74951,0
-6.64063,0
-8.74023,0
-11.1816,0
-9.65576,0
-6.54907,0
-5.82886,0
-7.80029,0
-10.7178,0
-11.6394,0
-9.26514,0
-6.41479,0
-6.29883,0
-4.6875,0
-4.02832,0
-7.1167,0
-11.4197,0
-14.2578,0
-13.2507,0
-9.41772,0
-5.52979,0
-5.42603,0
-8.34351,0
-10.2234,0
-9.13696,0
-6.0791,0
-3.39355,0
-2.27051,0
-2.6001,0
-3.33862,0
-3.08228,0
-1.97754,0
-3.1189,0
-6.39038,0
-7.15332,0
-2.62451,0
1.87378,0
2.61841,0
-0.32349,0
-2.17896,0
-2.58789,0
-3.90015,0
-5.42603,0
-5.82886,0
-5.88989,0
-4.21753,0
-2.13623,0
-2.17896,0
-2.32544,0
-1.23291,0
-1.82495,0
-3.87573,0
-5.29785,0
-4.47998,0
-2.0874,0
-0.37231,0
-0.67139,0
-0.88501,0
-2.17896,0
2.56958,0
3.44238,0
-1.01318,0
-3.09448,0
-4.18091,0
-3.96729,0
-1.02539,0
-1.37939,0
-5.32227,0
-7.33643,0
-6.98853,0
-4.79126,0
-3.01514,0
-1.14746,0
-1.40381,0
-3.24707,0
-4.08325,0
-2.36816,0
-0.64087,0
0.054932,0
-0.23804,0
-2.50854,0
-1.92261,0
-1.11084,0
-1.59912,0
-5.24292,0
-6.86035,0
-5.17578,0
0.848389,0
3.41187,0
2.17285,0
-1.3855,0
-4.60205,0
-5.5603,0
-1.82495,0
0.012207,0
1.3916,0
3.22266,0
4.94995,0
5.9021,0
9.60693,0
8.19702,0
2.70996,0
-1.09863,0
-2.0752,0
-1.07422,0
1.05591,0
3.32031,0
1.32446,0
1.62354,0
5.41992,0
7.26929,0
6.15845,0
4.24805,0
3.1311,0
1.98364,0
1.2085,0
1.17798,0
-0.12817,0
-1.16577,0
-2.05078,0
-2.20337,0
0.384521,0
0.45166,0
-2.0752,0
-4.84009,0
-7.82471,0
-7.60498,0
-4.26025,0
-2.49023,0
-1.82495,0
-2.21558,0
-4.38232,0
-6.48804,0
-5.05981,0
-1.32446,0
3.00903,0
5.26733,0
4.12598,0
-0.80566,0
-5.17578,0
-6.15845,0
-4.72412,0
-2.78931,0
-0.93994,0
1.66016,0
2.9541,0
2.75879,0
1.17188,0
-2.78931,0
-4.66309,0
-2.92358,0
-0.12207,0
0.976563,0
1.40381,0
0.421143,0
1.14746,0
1.51978,0
4.20532,0
6.06689,0
7.65991,0
9.30786,0
8.94775,0
8.23975,0
8.69141,0
9.23462,0
10.5408,0
9.44824,0
6.48193,0
6.37207,0
7.04346,0
7.02515,0
6.22559,0
3.49731,0
1.25122,0
2.66113,0
4.04053,0
3.60718,0
2.59399,0
0.939941,0
-0.85449,0
-1.51978,0
0.10376,0
-1.77002,0
-2.75879,0
-0.29907,0
2.9541,0
4.89502,0
5.29785,0
4.90723,0
4.11987,0
3.72314,0
5.5542,0
4.94385,0
3.16772,0
2.81982,0
4.41284,0
3.94287,0
0.549316,0
-1.74561,0
-2.6001,0
-2.15454,0
-0.87891,0
0.152588,0
1.2085,0
2.7832,0
2.50854,0
1.82495,0
1.64795,0
0.683594,0
0.775146,0
0.091553,0
-1.25732,0
-1.53198,0
-0.77515,0
0.653076,0
4.31519,0
7.39746,0
10.8337,0
8.09937,0
-1.11694,0
-8.90503,0
-13.1409,0
-14.7949,0
-11.438,0
-12.915,0
-13.9404,0
-14.0381,0
-13.8184,0
-14.4226,0
-14.5508,0
-11.0229,0
-4.87061,0
-2.6062,0
-2.06299,0
-2.6001,0
-5.0293,0
-5.48096,0
-6.26221,0
-8.08716,0
-8.97217,0
-7.59277,0
-6.17676,0
-6.54907,0
-6.84814,0
-6.92749,0
-6.61011,0
-6.55518,0
-5.40161,0
-1.72729,0
3.72314,0
9.27734,0
11.1206,0
8.6731,0
4.71802,0
2.62451,0
0.756836,0
1.30005,0
2.30713,0
3.87573,0
5.64575,0
6.92139,0
6.67725,0
6.10962,0
6.45142,0
6.74438,0
6.69556,0
8.08716,0
9.88159,0
10.7361,0
10.2417,0
10.0342,0
9.74121,0
9.86938,0
10.4248,0
